"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"13.01.2018 14:00 - 13.01.2018 15:00","449","288","288","146","137","134","138","137","133"
"13.01.2018 15:00 - 13.01.2018 16:00","256","170","170","152","162","159","150","160","165"
"13.01.2018 16:00 - 13.01.2018 17:00","60","45","45","170","183","249","191","218","327"
"13.01.2018 17:00 - 13.01.2018 18:00","0","0","0","192","206","252","267","312","377"
"13.01.2018 18:00 - 13.01.2018 19:00","0","0","0","216","240","266","348","398","426"
"13.01.2018 19:00 - 13.01.2018 20:00","0","0","0","237","271","295","390","426","444"
"13.01.2018 20:00 - 13.01.2018 21:00","0","0","0","249","293","327","381","400","430"
"13.01.2018 21:00 - 13.01.2018 22:00","0","0","0","263","308","210","347","360","323"
"13.01.2018 22:00 - 13.01.2018 23:00","0","0","0","265","293","218","317","324","323"
"13.01.2018 23:00 - 14.01.2018 00:00","0","0","0","238","247","193","297","307","331"
"14.01.2018 00:00 - 14.01.2018 01:00","0","0","0","229","183","183","347","345","345"
"14.01.2018 01:00 - 14.01.2018 02:00","0","0","0","207","182","182","356","358","358"
"14.01.2018 02:00 - 14.01.2018 03:00","0","0","0","207","205","205","361","367","367"
"14.01.2018 03:00 - 14.01.2018 04:00","0","0","0","228","247","247","359","369","369"
"14.01.2018 04:00 - 14.01.2018 05:00","0","0","0","258","274","274","347","355","355"
"14.01.2018 05:00 - 14.01.2018 06:00","0","0","0","270","282","282","327","330","330"
"14.01.2018 06:00 - 14.01.2018 07:00","0","0","0","268","273","273","305","372","372"
"14.01.2018 07:00 - 14.01.2018 08:00","0","0","0","263","286","286","285","344","344"
"14.01.2018 08:00 - 14.01.2018 09:00","7","7","7","249","303","303","262","313","313"
"14.01.2018 09:00 - 14.01.2018 10:00","226","261","261","222","287","287","222","269","269"
"14.01.2018 10:00 - 14.01.2018 11:00","547","622","622","177","216","216","162","210","210"
"14.01.2018 11:00 - 14.01.2018 12:00","785","683","683","124","135","263","109","151","191"
"14.01.2018 12:00 - 14.01.2018 13:00","879","848","848","80","80","178","78","109","139"
"14.01.2018 13:00 - 14.01.2018 14:00","819","842","842","49","51","121","61","84","110"
"14.01.2018 14:00 - 14.01.2018 15:00","632","620","620","32","31","84","52","73","96"
"14.01.2018 15:00 - 14.01.2018 16:00","366","392","392","24","19","62","50","72","93"
"14.01.2018 16:00 - 14.01.2018 17:00","101","91","91","22","21","23","60","85","107"
"14.01.2018 17:00 - 14.01.2018 18:00","0","0","0","31","36","46","89","122","146"
"14.01.2018 18:00 - 14.01.2018 19:00","0","0","0","52","58","82","138","186","214"
"14.01.2018 19:00 - 14.01.2018 20:00","0","0","0","76","93","122","196","264","296"
"14.01.2018 20:00 - 14.01.2018 21:00","0","0","0","104","145","163","255","340","366"
"14.01.2018 21:00 - 14.01.2018 22:00","0","0","0","140","197","197","315","407","430"
"14.01.2018 22:00 - 14.01.2018 23:00","0","0","0","176","240","228","366","452","454"
"14.01.2018 23:00 - 15.01.2018 00:00","0","0","0","205","274","266","394","471","476"
"15.01.2018 00:00 - 15.01.2018 01:00","0","0","0","330","317","317","471","501","501"
"15.01.2018 01:00 - 15.01.2018 02:00","0","0","0","363","368","368","490","520","520"
"15.01.2018 02:00 - 15.01.2018 03:00","0","0","0","431","442","442","509","540","540"
"15.01.2018 03:00 - 15.01.2018 04:00","0","0","0","537","548","548","533","567","567"
"15.01.2018 04:00 - 15.01.2018 05:00","0","0","0","656","660","660","574","611","611"
"15.01.2018 05:00 - 15.01.2018 06:00","0","0","0","752","745","745","645","686","686"
"15.01.2018 06:00 - 15.01.2018 07:00","0","0","0","798","830","830","737","804","804"
"15.01.2018 07:00 - 15.01.2018 08:00","0","0","0","818","840","840","836","914","914"
"15.01.2018 08:00 - 15.01.2018 09:00","1","1","1","829","845","845","942","1013","1013"
"15.01.2018 09:00 - 15.01.2018 10:00","25","25","25","835","849","849","1062","1115","1115"
"15.01.2018 10:00 - 15.01.2018 11:00","67","69","69","842","851","851","1185","1227","1227"
"15.01.2018 11:00 - 15.01.2018 12:00","101","148","148","847","852","847","1291","1325","1200"
"15.01.2018 12:00 - 15.01.2018 13:00","107","147","147","849","852","848","1368","1392","1289"
"15.01.2018 13:00 - 15.01.2018 14:00","89","118","118","846","851","848","1423","1434","1354"
"15.01.2018 14:00 - 15.01.2018 15:00","60","85","85","840","848","846","1458","1460","1402"
"15.01.2018 15:00 - 15.01.2018 16:00","32","43","43","831","843","841","1471","1468","1428"
"15.01.2018 16:00 - 15.01.2018 17:00","9","9","9","826","837","822","1463","1463","1370"
"15.01.2018 17:00 - 15.01.2018 18:00","0","0","0","819","834","793","1440","1444","1361"
"15.01.2018 18:00 - 15.01.2018 19:00","0","0","0","817","832","808","1405","1410","1351"
"15.01.2018 19:00 - 15.01.2018 20:00","0","0","0","820","832","833","1350","1360","1313"
"15.01.2018 20:00 - 15.01.2018 21:00","0","0","0","820","836","834","1279","1303","1233"
"15.01.2018 21:00 - 15.01.2018 22:00","0","0","0","819","837","826","1222","1262","1132"
"15.01.2018 22:00 - 15.01.2018 23:00","0","0","0","815","835","822","1189","1236","1112"
"15.01.2018 23:00 - 16.01.2018 00:00","0","0","0","815","833","823","1171","1202","1093"
"16.01.2018 00:00 - 16.01.2018 01:00","0","0","0","825","829","829","1079","1092","1092"
"16.01.2018 01:00 - 16.01.2018 02:00","0","0","0","824","833","833","1090","1107","1107"
"16.01.2018 02:00 - 16.01.2018 03:00","0","0","0","825","833","833","1100","1126","1126"
"16.01.2018 03:00 - 16.01.2018 04:00","0","0","0","826","833","833","1111","1153","1153"
"16.01.2018 04:00 - 16.01.2018 05:00","0","0","0","830","837","837","1129","1180","1180"
"16.01.2018 05:00 - 16.01.2018 06:00","0","0","0","834","841","841","1131","1183","1183"
"16.01.2018 06:00 - 16.01.2018 07:00","0","0","0","837","848","848","1141","1111","1111"
"16.01.2018 07:00 - 16.01.2018 08:00","0","0","0","839","849","849","1168","1139","1139"
"16.01.2018 08:00 - 16.01.2018 09:00","3","3","3","841","849","849","1174","1169","1169"
"16.01.2018 09:00 - 16.01.2018 10:00","102","85","85","840","848","848","1152","1184","1184"
"16.01.2018 10:00 - 16.01.2018 11:00","276","233","233","839","848","848","1138","1195","1195"
"16.01.2018 11:00 - 16.01.2018 12:00","402","381","381","839","847","845","1138","1202","1172"
"16.01.2018 12:00 - 16.01.2018 13:00","444","485","485","840","844","842","1136","1189","1166"
"16.01.2018 13:00 - 16.01.2018 14:00","418","494","494","840","842","841","1126","1150","1143"
"16.01.2018 14:00 - 16.01.2018 15:00","359","462","462","839","839","840","1108","1094","1105"
"16.01.2018 15:00 - 16.01.2018 16:00","227","266","266","838","833","836","1091","1030","1054"
"16.01.2018 16:00 - 16.01.2018 17:00","61","64","64","836","828","840","1062","958","1023"
"16.01.2018 17:00 - 16.01.2018 18:00","0","0","0","833","826","838","1023","910","976"
"16.01.2018 18:00 - 16.01.2018 19:00","0","0","0","832","826","834","1001","912","952"
"16.01.2018 19:00 - 16.01.2018 20:00","0","0","0","833","830","833","1008","944","964"
"16.01.2018 20:00 - 16.01.2018 21:00","0","0","0","834","836","835","1038","987","999"
"16.01.2018 21:00 - 16.01.2018 22:00","0","0","0","833","838","837","1083","1036","889"
"16.01.2018 22:00 - 16.01.2018 23:00","0","0","0","835","840","838","1126","1087","944"
"16.01.2018 23:00 - 17.01.2018 00:00","0","0","0","840","842","842","1163","1124","1014"
"17.01.2018 00:00 - 17.01.2018 01:00","0","0","0","841","845","845","1128","1074","1074"
"17.01.2018 01:00 - 17.01.2018 02:00","0","0","0","844","847","847","1147","1120","1120"
"17.01.2018 02:00 - 17.01.2018 03:00","0","0","0","846","848","848","1164","1137","1137"
"17.01.2018 03:00 - 17.01.2018 04:00","0","0","0","846","848","848","1166","1125","1125"
"17.01.2018 04:00 - 17.01.2018 05:00","0","0","0","845","848","848","1153","1108","1108"
"17.01.2018 05:00 - 17.01.2018 06:00","0","0","0","843","848","848","1126","1093","1093"
"17.01.2018 06:00 - 17.01.2018 07:00","0","0","0","833","849","849","1104","1064","1064"
"17.01.2018 07:00 - 17.01.2018 08:00","0","0","0","819","849","849","1111","1043","1043"
"17.01.2018 08:00 - 17.01.2018 09:00","3","4","4","804","850","850","1147","1051","1051"
"17.01.2018 09:00 - 17.01.2018 10:00","102","114","114","786","851","851","1192","1091","1091"
"17.01.2018 10:00 - 17.01.2018 11:00","265","284","284","769","851","851","1241","1152","1152"
"17.01.2018 11:00 - 17.01.2018 12:00","386","307","307","755","851","846","1282","1217","1229"
"17.01.2018 12:00 - 17.01.2018 13:00","463","394","394","741","851","846","1302","1259","1269"
"17.01.2018 13:00 - 17.01.2018 14:00","492","457","457","734","851","848","1299","1269","1285"
"17.01.2018 14:00 - 17.01.2018 15:00","418","345","345","751","850","848","1267","1245","1269"
"17.01.2018 15:00 - 17.01.2018 16:00","254","233","233","788","848","847","1212","1192","1228"
"17.01.2018 16:00 - 17.01.2018 17:00","71","63","63","823","846","846","1148","1124","1098"
"17.01.2018 17:00 - 17.01.2018 18:00","0","0","0","842","843","843","1095","1056","1023"
"17.01.2018 18:00 - 17.01.2018 19:00","0","0","0","845","840","841","1073","1009","971"
"17.01.2018 19:00 - 17.01.2018 20:00","0","0","0","842","834","839","1061","992","953"
"17.01.2018 20:00 - 17.01.2018 21:00","0","0","0","838","832","835","1036","990","952"
"17.01.2018 21:00 - 17.01.2018 22:00","0","0","0","829","829","829","992","978","911"
"17.01.2018 22:00 - 17.01.2018 23:00","0","0","0","814","813","816","943","940","884"
"17.01.2018 23:00 - 18.01.2018 00:00","0","0","0","799","788","793","930","908","866"
"18.01.2018 00:00 - 18.01.2018 01:00","0","0","0","771","770","770","925","896","896"
"18.01.2018 01:00 - 18.01.2018 02:00","0","0","0","770","760","760","1018","995","995"
"18.01.2018 02:00 - 18.01.2018 03:00","0","0","0","804","795","795","1172","1163","1163"
"18.01.2018 03:00 - 18.01.2018 04:00","0","0","0","825","825","825","1318","1326","1326"
"18.01.2018 04:00 - 18.01.2018 05:00","0","0","0","819","813","813","1413","1423","1423"
"18.01.2018 05:00 - 18.01.2018 06:00","0","0","0","807","789","789","1468","1472","1472"
"18.01.2018 06:00 - 18.01.2018 07:00","0","0","0","741","489","489","1488","1419","1419"
"18.01.2018 07:00 - 18.01.2018 08:00","0","0","0","597","433","433","1466","1395","1395"
"18.01.2018 08:00 - 18.01.2018 09:00","3","4","4","456","335","335","1425","1357","1357"
"18.01.2018 09:00 - 18.01.2018 10:00","106","95","95","372","234","234","1393","1324","1324"
"18.01.2018 10:00 - 18.01.2018 11:00","282","225","225","336","218","218","1372","1301","1301"
"18.01.2018 11:00 - 18.01.2018 12:00","442","280","280","408","356","384","1361","1292","1050"
"18.01.2018 12:00 - 18.01.2018 13:00","478","328","328","582","605","629","1339","1260","1090"
"18.01.2018 13:00 - 18.01.2018 14:00","409","338","338","732","762","805","1278","1175","1082"
"18.01.2018 14:00 - 18.01.2018 15:00","309","379","379","782","782","820","1162","1052","1007"
"18.01.2018 15:00 - 18.01.2018 16:00","189","229","229","777","771","799","1007","922","886"
"18.01.2018 16:00 - 18.01.2018 17:00","53","64","64","767","765","677","859","803","544"
"18.01.2018 17:00 - 18.01.2018 18:00","0","0","0","751","750","615","762","711","456"
"18.01.2018 18:00 - 18.01.2018 19:00","0","0","0","755","711","550","722","663","428"
"18.01.2018 19:00 - 18.01.2018 20:00","0","0","0","775","675","628","715","653","460"
"18.01.2018 20:00 - 18.01.2018 21:00","0","0","0","779","714","689","724","679","526"
"18.01.2018 21:00 - 18.01.2018 22:00","0","0","0","779","770","446","729","712","379"
"18.01.2018 22:00 - 18.01.2018 23:00","0","0","0","785","781","601","724","728","479"
"18.01.2018 23:00 - 19.01.2018 00:00","0","0","0","791","795","669","722","735","569"
"19.01.2018 00:00 - 19.01.2018 01:00","0","0","0","806","712","712","638","645","645"
"19.01.2018 01:00 - 19.01.2018 02:00","0","0","0","801","729","729","657","698","698"
"19.01.2018 02:00 - 19.01.2018 03:00","0","0","0","789","741","741","664","724","724"
"19.01.2018 03:00 - 19.01.2018 04:00","0","0","0","764","756","756","648","727","727"
"19.01.2018 04:00 - 19.01.2018 05:00","0","0","0","724","747","747","617","706","706"
"19.01.2018 05:00 - 19.01.2018 06:00","0","0","0","682","733","733","584","672","672"
"19.01.2018 06:00 - 19.01.2018 07:00","0","0","0","636","557","557","550","473","473"
"19.01.2018 07:00 - 19.01.2018 08:00","0","0","0","581","551","551","524","457","457"
"19.01.2018 08:00 - 19.01.2018 09:00","7","8","8","532","516","516","508","442","442"
"19.01.2018 09:00 - 19.01.2018 10:00","201","226","226","507","480","480","502","436","436"
"19.01.2018 10:00 - 19.01.2018 11:00","480","524","524","496","470","470","497","441","441"
"19.01.2018 11:00 - 19.01.2018 12:00","694","676","676","500","468","294","495","463","411"
"19.01.2018 12:00 - 19.01.2018 13:00","769","796","796","524","499","382","508","498","456"
"19.01.2018 13:00 - 19.01.2018 14:00","710","753","753","547","548","480","523","519","498"
"19.01.2018 14:00 - 19.01.2018 15:00","547","569","569","573","595","531","520","511","498"
"19.01.2018 15:00 - 19.01.2018 16:00","340","343","343","617","637","561","502","482","468"
"19.01.2018 16:00 - 19.01.2018 17:00","102","103","103","663","676","567","491","466","363"
"19.01.2018 17:00 - 19.01.2018 18:00","1","1","1","695","707","600","515","482","390"
"19.01.2018 18:00 - 19.01.2018 19:00","0","0","0","723","707","640","570","516","435"
"19.01.2018 19:00 - 19.01.2018 20:00","0","0","0","740","709","672","630","554","492"
"19.01.2018 20:00 - 19.01.2018 21:00","0","0","0","744","726","713","686","587","540"
"19.01.2018 21:00 - 19.01.2018 22:00","0","0","0","743","728","687","735","620","643"
"19.01.2018 22:00 - 19.01.2018 23:00","0","0","0","734","726","690","759","653","640"
"19.01.2018 23:00 - 20.01.2018 00:00","0","0","0","723","725","663","760","679","643"
"20.01.2018 00:00 - 20.01.2018 01:00","0","0","0","675","631","631","660","647","647"
"20.01.2018 01:00 - 20.01.2018 02:00","0","0","0","643","598","598","654","643","643"
"20.01.2018 02:00 - 20.01.2018 03:00","0","0","0","612","577","577","646","629","629"
"20.01.2018 03:00 - 20.01.2018 04:00","0","0","0","547","547","547","644","613","613"
"20.01.2018 04:00 - 20.01.2018 05:00","0","0","0","436","475","475","640","600","600"
"20.01.2018 05:00 - 20.01.2018 06:00","0","0","0","317","363","363","628","592","592"
"20.01.2018 06:00 - 20.01.2018 07:00","0","0","0","217","134","134","606","468","468"
"20.01.2018 07:00 - 20.01.2018 08:00","0","0","0","170","101","101","566","454","454"
"20.01.2018 08:00 - 20.01.2018 09:00","2","2","2","189","93","93","504","418","418"
"20.01.2018 09:00 - 20.01.2018 10:00","25","28","28","202","113","113","431","367","367"
"20.01.2018 10:00 - 20.01.2018 11:00","64","74","74","166","114","114","354","310","310"
"20.01.2018 11:00 - 20.01.2018 12:00","94","114","114","109","68","230","284","253","224"
"20.01.2018 12:00 - 20.01.2018 13:00","103","138","138","69","35","161","215","201","198"
"20.01.2018 13:00 - 20.01.2018 14:00","93","131","131","50","23","111","144","144","158"
"20.01.2018 14:00 - 20.01.2018 15:00","70","81","81","54","13","71","91","89","102"
"20.01.2018 15:00 - 20.01.2018 16:00","41","51","51","77","12","44","65","52","53"
"20.01.2018 16:00 - 20.01.2018 17:00","13","25","25","79","22","26","58","34","21"
"20.01.2018 17:00 - 20.01.2018 18:00","0","0","0","80","43","24","67","34","12"
"20.01.2018 18:00 - 20.01.2018 19:00","0","0","0","109","85","41","88","47","16"
"20.01.2018 19:00 - 20.01.2018 20:00","0","0","0","161","147","69","111","70","29"
"20.01.2018 20:00 - 20.01.2018 21:00","0","0","0","242","231","104","135","101","50"
"20.01.2018 21:00 - 20.01.2018 22:00","0","0","0","312","319","185","156","134","80"
"20.01.2018 22:00 - 20.01.2018 23:00","0","0","0","342","356","273","171","162","116"
"20.01.2018 23:00 - 21.01.2018 00:00","0","0","0","354","366","397","186","188","155"
"21.01.2018 00:00 - 21.01.2018 01:00","0","0","0","414","493","493","171","188","188"
"21.01.2018 01:00 - 21.01.2018 02:00","0","0","0","438","514","514","195","216","216"
"21.01.2018 02:00 - 21.01.2018 03:00","0","0","0","425","494","494","211","239","239"
"21.01.2018 03:00 - 21.01.2018 04:00","0","0","0","385","445","445","227","258","258"
"21.01.2018 04:00 - 21.01.2018 05:00","0","0","0","320","399","399","231","269","269"
"21.01.2018 05:00 - 21.01.2018 06:00","0","0","0","243","321","321","214","262","262"
"21.01.2018 06:00 - 21.01.2018 07:00","0","0","0","171","245","245","185","238","238"
"21.01.2018 07:00 - 21.01.2018 08:00","0","0","0","111","163","163","157","202","202"
"21.01.2018 08:00 - 21.01.2018 09:00","5","7","7","65","105","105","139","168","168"
"21.01.2018 09:00 - 21.01.2018 10:00","86","135","135","34","63","63","126","141","141"
"21.01.2018 10:00 - 21.01.2018 11:00","222","325","325","23","36","36","114","117","117"
"21.01.2018 11:00 - 21.01.2018 12:00","315","335","335","39","30","23","107","96","79"
"21.01.2018 12:00 - 21.01.2018 13:00","329","335","335","75","51","46","106","85","69"
"21.01.2018 13:00 - 21.01.2018 14:00","283","317","317","119","94","86","118","90","72"
"21.01.2018 14:00 - 21.01.2018 15:00","217","478","478","191","166","145","146","115","93"
"21.01.2018 15:00 - 21.01.2018 16:00","132","253","253","279","265","225","193","161","133"
"21.01.2018 16:00 - 21.01.2018 17:00","38","42","42","391","381","299","264","229","179"
"21.01.2018 17:00 - 21.01.2018 18:00","1","1","1","539","507","414","370","321","263"
"21.01.2018 18:00 - 21.01.2018 19:00","0","0","0","672","621","558","500","445","388"
"21.01.2018 19:00 - 21.01.2018 20:00","0","0","0","746","720","684","631","599","541"
"21.01.2018 20:00 - 21.01.2018 21:00","0","0","0","754","776","747","740","755","685"
"21.01.2018 21:00 - 21.01.2018 22:00","0","0","0","710","775","775","802","863","824"
"21.01.2018 22:00 - 21.01.2018 23:00","0","0","0","589","683","653","804","878","824"
"21.01.2018 23:00 - 22.01.2018 00:00","0","0","0","474","572","494","772","820","760"
"22.01.2018 00:00 - 22.01.2018 01:00","0","0","0","503","509","509","705","697","697"
"22.01.2018 01:00 - 22.01.2018 02:00","0","0","0","618","678","678","658","668","668"
"22.01.2018 02:00 - 22.01.2018 03:00","0","0","0","746","783","783","651","691","691"
"22.01.2018 03:00 - 22.01.2018 04:00","0","0","0","774","784","784","691","753","753"
"22.01.2018 04:00 - 22.01.2018 05:00","0","0","0","722","739","739","717","773","773"
"22.01.2018 05:00 - 22.01.2018 06:00","0","0","0","629","649","649","670","708","708"
