"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"30.10.2015 11:00 - 30.10.2015 12:00","1307","n/e","n/e","390","n/e","n/e","204","n/e","n/e"
"30.10.2015 12:00 - 30.10.2015 13:00","1336","n/e","n/e","308","n/e","n/e","171","n/e","n/e"
"30.10.2015 13:00 - 30.10.2015 14:00","1231","n/e","n/e","233","n/e","n/e","145","n/e","n/e"
"30.10.2015 14:00 - 30.10.2015 15:00","985","n/e","n/e","206","n/e","n/e","127","n/e","n/e"
"30.10.2015 15:00 - 30.10.2015 16:00","583","n/e","n/e","210","n/e","n/e","113","n/e","n/e"
"30.10.2015 16:00 - 30.10.2015 17:00","183","n/e","n/e","226","n/e","n/e","127","n/e","n/e"
"30.10.2015 17:00 - 30.10.2015 18:00","4","n/e","n/e","260","n/e","n/e","183","n/e","n/e"
"30.10.2015 18:00 - 30.10.2015 19:00","0","n/e","n/e","293","n/e","n/e","244","n/e","n/e"
"30.10.2015 19:00 - 30.10.2015 20:00","0","n/e","n/e","305","n/e","n/e","286","n/e","n/e"
"30.10.2015 20:00 - 30.10.2015 21:00","0","n/e","n/e","309","n/e","n/e","295","n/e","n/e"
"30.10.2015 21:00 - 30.10.2015 22:00","0","n/e","n/e","311","n/e","n/e","293","n/e","n/e"
"30.10.2015 22:00 - 30.10.2015 23:00","0","n/e","n/e","288","n/e","n/e","286","n/e","n/e"
"30.10.2015 23:00 - 31.10.2015 00:00","0","n/e","n/e","236","n/e","n/e","272","n/e","n/e"
"31.10.2015 00:00 - 31.10.2015 01:00","0","n/e","n/e","158","n/e","n/e","290","n/e","n/e"
"31.10.2015 01:00 - 31.10.2015 02:00","0","n/e","n/e","146","n/e","n/e","284","n/e","n/e"
"31.10.2015 02:00 - 31.10.2015 03:00","0","n/e","n/e","157","n/e","n/e","276","n/e","n/e"
"31.10.2015 03:00 - 31.10.2015 04:00","0","n/e","n/e","163","n/e","n/e","268","n/e","n/e"
"31.10.2015 04:00 - 31.10.2015 05:00","0","n/e","n/e","165","n/e","n/e","267","n/e","n/e"
"31.10.2015 05:00 - 31.10.2015 06:00","0","n/e","n/e","170","n/e","n/e","274","n/e","n/e"
"31.10.2015 06:00 - 31.10.2015 07:00","0","n/e","n/e","179","n/e","n/e","283","n/e","n/e"
"31.10.2015 07:00 - 31.10.2015 08:00","11","n/e","n/e","181","n/e","n/e","286","n/e","n/e"
"31.10.2015 08:00 - 31.10.2015 09:00","291","n/e","n/e","178","n/e","n/e","270","n/e","n/e"
"31.10.2015 09:00 - 31.10.2015 10:00","779","n/e","n/e","175","n/e","n/e","235","n/e","n/e"
"31.10.2015 10:00 - 31.10.2015 11:00","1168","n/e","n/e","163","n/e","n/e","186","n/e","n/e"
"31.10.2015 11:00 - 31.10.2015 12:00","1382","n/e","n/e","139","n/e","n/e","133","n/e","n/e"
"31.10.2015 12:00 - 31.10.2015 13:00","1463","n/e","n/e","116","n/e","n/e","85","n/e","n/e"
"31.10.2015 13:00 - 31.10.2015 14:00","1387","n/e","n/e","92","n/e","n/e","53","n/e","n/e"
"31.10.2015 14:00 - 31.10.2015 15:00","1149","n/e","n/e","67","n/e","n/e","40","n/e","n/e"
"31.10.2015 15:00 - 31.10.2015 16:00","704","n/e","n/e","41","n/e","n/e","32","n/e","n/e"
"31.10.2015 16:00 - 31.10.2015 17:00","206","n/e","n/e","28","n/e","n/e","38","n/e","n/e"
"31.10.2015 17:00 - 31.10.2015 18:00","3","n/e","n/e","29","n/e","n/e","68","n/e","n/e"
"31.10.2015 18:00 - 31.10.2015 19:00","0","n/e","n/e","31","n/e","n/e","103","n/e","n/e"
"31.10.2015 19:00 - 31.10.2015 20:00","0","n/e","n/e","33","n/e","n/e","125","n/e","n/e"
"31.10.2015 20:00 - 31.10.2015 21:00","0","n/e","n/e","37","n/e","n/e","128","n/e","n/e"
"31.10.2015 21:00 - 31.10.2015 22:00","0","n/e","n/e","38","n/e","n/e","128","n/e","n/e"
"31.10.2015 22:00 - 31.10.2015 23:00","0","n/e","n/e","36","n/e","n/e","129","n/e","n/e"
"31.10.2015 23:00 - 01.11.2015 00:00","0","n/e","n/e","32","n/e","n/e","126","n/e","n/e"
"01.11.2015 00:00 - 01.11.2015 01:00","0","n/e","n/e","15","n/e","n/e","126","n/e","n/e"
"01.11.2015 01:00 - 01.11.2015 02:00","0","n/e","n/e","13","n/e","n/e","106","n/e","n/e"
"01.11.2015 02:00 - 01.11.2015 03:00","0","n/e","n/e","11","n/e","n/e","81","n/e","n/e"
"01.11.2015 03:00 - 01.11.2015 04:00","0","n/e","n/e","8","n/e","n/e","56","n/e","n/e"
"01.11.2015 04:00 - 01.11.2015 05:00","0","n/e","n/e","7","n/e","n/e","37","n/e","n/e"
"01.11.2015 05:00 - 01.11.2015 06:00","0","n/e","n/e","6","n/e","n/e","25","n/e","n/e"
"01.11.2015 06:00 - 01.11.2015 07:00","0","n/e","n/e","6","n/e","n/e","19","n/e","n/e"
"01.11.2015 07:00 - 01.11.2015 08:00","10","n/e","n/e","7","n/e","n/e","19","n/e","n/e"
"01.11.2015 08:00 - 01.11.2015 09:00","231","n/e","n/e","11","n/e","n/e","26","n/e","n/e"
"01.11.2015 09:00 - 01.11.2015 10:00","730","n/e","n/e","14","n/e","n/e","32","n/e","n/e"
"01.11.2015 10:00 - 01.11.2015 11:00","1235","n/e","n/e","9","n/e","n/e","30","n/e","n/e"
"01.11.2015 11:00 - 01.11.2015 12:00","1460","n/e","n/e","5","n/e","n/e","19","n/e","n/e"
"01.11.2015 12:00 - 01.11.2015 13:00","1526","n/e","n/e","2","n/e","n/e","7","n/e","n/e"
"01.11.2015 13:00 - 01.11.2015 14:00","1430","n/e","n/e","1","n/e","n/e","1","n/e","n/e"
"01.11.2015 14:00 - 01.11.2015 15:00","1166","n/e","n/e","1","n/e","n/e","1","n/e","n/e"
"01.11.2015 15:00 - 01.11.2015 16:00","715","n/e","n/e","1","n/e","n/e","1","n/e","n/e"
"01.11.2015 16:00 - 01.11.2015 17:00","200","n/e","n/e","1","n/e","n/e","2","n/e","n/e"
"01.11.2015 17:00 - 01.11.2015 18:00","3","n/e","n/e","2","n/e","n/e","6","n/e","n/e"
"01.11.2015 18:00 - 01.11.2015 19:00","0","n/e","n/e","3","n/e","n/e","13","n/e","n/e"
"01.11.2015 19:00 - 01.11.2015 20:00","0","n/e","n/e","5","n/e","n/e","19","n/e","n/e"
"01.11.2015 20:00 - 01.11.2015 21:00","0","n/e","n/e","8","n/e","n/e","24","n/e","n/e"
"01.11.2015 21:00 - 01.11.2015 22:00","0","n/e","n/e","11","n/e","n/e","28","n/e","n/e"
"01.11.2015 22:00 - 01.11.2015 23:00","0","n/e","n/e","13","n/e","n/e","29","n/e","n/e"
"01.11.2015 23:00 - 02.11.2015 00:00","0","n/e","n/e","10","n/e","n/e","26","n/e","n/e"
"02.11.2015 00:00 - 02.11.2015 01:00","0","n/e","n/e","3","n/e","n/e","15","n/e","n/e"
"02.11.2015 01:00 - 02.11.2015 02:00","0","n/e","n/e","1","n/e","n/e","10","n/e","n/e"
"02.11.2015 02:00 - 02.11.2015 03:00","0","n/e","n/e","1","n/e","n/e","9","n/e","n/e"
"02.11.2015 03:00 - 02.11.2015 04:00","0","n/e","n/e","0","n/e","n/e","8","n/e","n/e"
"02.11.2015 04:00 - 02.11.2015 05:00","0","n/e","n/e","1","n/e","n/e","8","n/e","n/e"
"02.11.2015 05:00 - 02.11.2015 06:00","0","n/e","n/e","1","n/e","n/e","8","n/e","n/e"
"02.11.2015 06:00 - 02.11.2015 07:00","0","n/e","n/e","2","n/e","n/e","9","n/e","n/e"
"02.11.2015 07:00 - 02.11.2015 08:00","7","n/e","n/e","3","n/e","n/e","9","n/e","n/e"
"02.11.2015 08:00 - 02.11.2015 09:00","189","n/e","n/e","5","n/e","n/e","9","n/e","n/e"
"02.11.2015 09:00 - 02.11.2015 10:00","575","n/e","n/e","7","n/e","n/e","10","n/e","n/e"
"02.11.2015 10:00 - 02.11.2015 11:00","1000","n/e","n/e","7","n/e","n/e","12","n/e","n/e"
"02.11.2015 11:00 - 02.11.2015 12:00","1318","n/e","n/e","6","n/e","n/e","11","n/e","n/e"
"02.11.2015 12:00 - 02.11.2015 13:00","1405","n/e","n/e","6","n/e","n/e","9","n/e","n/e"
"02.11.2015 13:00 - 02.11.2015 14:00","1322","n/e","n/e","5","n/e","n/e","8","n/e","n/e"
"02.11.2015 14:00 - 02.11.2015 15:00","1064","n/e","n/e","4","n/e","n/e","9","n/e","n/e"
"02.11.2015 15:00 - 02.11.2015 16:00","634","n/e","n/e","2","n/e","n/e","13","n/e","n/e"
"02.11.2015 16:00 - 02.11.2015 17:00","172","n/e","n/e","5","n/e","n/e","26","n/e","n/e"
"02.11.2015 17:00 - 02.11.2015 18:00","2","n/e","n/e","16","n/e","n/e","58","n/e","n/e"
"02.11.2015 18:00 - 02.11.2015 19:00","0","n/e","n/e","29","n/e","n/e","99","n/e","n/e"
"02.11.2015 19:00 - 02.11.2015 20:00","0","n/e","n/e","42","n/e","n/e","136","n/e","n/e"
"02.11.2015 20:00 - 02.11.2015 21:00","0","n/e","n/e","51","n/e","n/e","164","n/e","n/e"
"02.11.2015 21:00 - 02.11.2015 22:00","0","n/e","n/e","54","n/e","n/e","186","n/e","n/e"
"02.11.2015 22:00 - 02.11.2015 23:00","0","n/e","n/e","53","n/e","n/e","197","n/e","n/e"
"02.11.2015 23:00 - 03.11.2015 00:00","0","n/e","n/e","54","n/e","n/e","198","n/e","n/e"
"03.11.2015 00:00 - 03.11.2015 01:00","0","n/e","n/e","60","n/e","n/e","218","n/e","n/e"
"03.11.2015 01:00 - 03.11.2015 02:00","0","n/e","n/e","57","n/e","n/e","228","n/e","n/e"
"03.11.2015 02:00 - 03.11.2015 03:00","0","n/e","n/e","65","n/e","n/e","253","n/e","n/e"
"03.11.2015 03:00 - 03.11.2015 04:00","0","n/e","n/e","74","n/e","n/e","275","n/e","n/e"
"03.11.2015 04:00 - 03.11.2015 05:00","0","n/e","n/e","85","n/e","n/e","294","n/e","n/e"
"03.11.2015 05:00 - 03.11.2015 06:00","0","n/e","n/e","110","n/e","n/e","305","n/e","n/e"
"03.11.2015 06:00 - 03.11.2015 07:00","0","n/e","n/e","143","n/e","n/e","313","n/e","n/e"
"03.11.2015 07:00 - 03.11.2015 08:00","8","n/e","n/e","175","n/e","n/e","313","n/e","n/e"
"03.11.2015 08:00 - 03.11.2015 09:00","183","n/e","n/e","198","n/e","n/e","301","n/e","n/e"
"03.11.2015 09:00 - 03.11.2015 10:00","477","n/e","n/e","208","n/e","n/e","282","n/e","n/e"
"03.11.2015 10:00 - 03.11.2015 11:00","805","n/e","n/e","184","n/e","n/e","254","n/e","n/e"
"03.11.2015 11:00 - 03.11.2015 12:00","1089","n/e","n/e","154","n/e","n/e","224","n/e","n/e"
"03.11.2015 12:00 - 03.11.2015 13:00","1124","n/e","n/e","138","n/e","n/e","198","n/e","n/e"
"03.11.2015 13:00 - 03.11.2015 14:00","933","n/e","n/e","139","n/e","n/e","180","n/e","n/e"
"03.11.2015 14:00 - 03.11.2015 15:00","655","n/e","n/e","167","n/e","n/e","183","n/e","n/e"
"03.11.2015 15:00 - 03.11.2015 16:00","360","n/e","n/e","198","n/e","n/e","193","n/e","n/e"
"03.11.2015 16:00 - 03.11.2015 17:00","100","n/e","n/e","216","n/e","n/e","223","n/e","n/e"
"03.11.2015 17:00 - 03.11.2015 18:00","1","n/e","n/e","213","n/e","n/e","277","n/e","n/e"
"03.11.2015 18:00 - 03.11.2015 19:00","0","n/e","n/e","226","n/e","n/e","316","n/e","n/e"
"03.11.2015 19:00 - 03.11.2015 20:00","0","n/e","n/e","235","n/e","n/e","339","n/e","n/e"
"03.11.2015 20:00 - 03.11.2015 21:00","0","n/e","n/e","241","n/e","n/e","346","n/e","n/e"
"03.11.2015 21:00 - 03.11.2015 22:00","0","n/e","n/e","230","n/e","n/e","363","n/e","n/e"
"03.11.2015 22:00 - 03.11.2015 23:00","0","n/e","n/e","232","n/e","n/e","376","n/e","n/e"
"03.11.2015 23:00 - 04.11.2015 00:00","0","n/e","n/e","220","n/e","n/e","363","n/e","n/e"
"04.11.2015 00:00 - 04.11.2015 01:00","0","n/e","n/e","182","n/e","n/e","380","n/e","n/e"
"04.11.2015 01:00 - 04.11.2015 02:00","0","n/e","n/e","204","n/e","n/e","405","n/e","n/e"
"04.11.2015 02:00 - 04.11.2015 03:00","0","n/e","n/e","194","n/e","n/e","422","n/e","n/e"
"04.11.2015 03:00 - 04.11.2015 04:00","0","n/e","n/e","187","n/e","n/e","435","n/e","n/e"
"04.11.2015 04:00 - 04.11.2015 05:00","0","n/e","n/e","205","n/e","n/e","454","n/e","n/e"
"04.11.2015 05:00 - 04.11.2015 06:00","0","n/e","n/e","229","n/e","n/e","482","n/e","n/e"
"04.11.2015 06:00 - 04.11.2015 07:00","0","n/e","n/e","241","n/e","n/e","513","n/e","n/e"
"04.11.2015 07:00 - 04.11.2015 08:00","1","n/e","n/e","273","n/e","n/e","550","n/e","n/e"
"04.11.2015 08:00 - 04.11.2015 09:00","41","n/e","n/e","347","n/e","n/e","578","n/e","n/e"
"04.11.2015 09:00 - 04.11.2015 10:00","130","n/e","n/e","422","n/e","n/e","593","n/e","n/e"
"04.11.2015 10:00 - 04.11.2015 11:00","237","n/e","n/e","475","n/e","n/e","591","n/e","n/e"
"04.11.2015 11:00 - 04.11.2015 12:00","314","n/e","n/e","496","n/e","n/e","575","n/e","n/e"
"04.11.2015 12:00 - 04.11.2015 13:00","327","n/e","n/e","496","n/e","n/e","558","n/e","n/e"
"04.11.2015 13:00 - 04.11.2015 14:00","285","n/e","n/e","464","n/e","n/e","534","n/e","n/e"
"04.11.2015 14:00 - 04.11.2015 15:00","225","n/e","n/e","442","n/e","n/e","492","n/e","n/e"
"04.11.2015 15:00 - 04.11.2015 16:00","131","n/e","n/e","434","n/e","n/e","451","n/e","n/e"
"04.11.2015 16:00 - 04.11.2015 17:00","38","n/e","n/e","437","n/e","n/e","424","n/e","n/e"
"04.11.2015 17:00 - 04.11.2015 18:00","0","n/e","n/e","440","n/e","n/e","420","n/e","n/e"
"04.11.2015 18:00 - 04.11.2015 19:00","0","n/e","n/e","432","n/e","n/e","411","n/e","n/e"
"04.11.2015 19:00 - 04.11.2015 20:00","0","n/e","n/e","407","n/e","n/e","406","n/e","n/e"
"04.11.2015 20:00 - 04.11.2015 21:00","0","n/e","n/e","390","n/e","n/e","389","n/e","n/e"
"04.11.2015 21:00 - 04.11.2015 22:00","0","n/e","n/e","392","n/e","n/e","365","n/e","n/e"
"04.11.2015 22:00 - 04.11.2015 23:00","0","n/e","n/e","379","n/e","n/e","340","n/e","n/e"
"04.11.2015 23:00 - 05.11.2015 00:00","0","n/e","n/e","347","n/e","n/e","308","n/e","n/e"
"05.11.2015 00:00 - 05.11.2015 01:00","0","n/e","n/e","306","n/e","n/e","223","n/e","n/e"
"05.11.2015 01:00 - 05.11.2015 02:00","0","n/e","n/e","278","n/e","n/e","217","n/e","n/e"
"05.11.2015 02:00 - 05.11.2015 03:00","0","n/e","n/e","267","n/e","n/e","219","n/e","n/e"
"05.11.2015 03:00 - 05.11.2015 04:00","0","n/e","n/e","262","n/e","n/e","220","n/e","n/e"
"05.11.2015 04:00 - 05.11.2015 05:00","0","n/e","n/e","249","n/e","n/e","215","n/e","n/e"
"05.11.2015 05:00 - 05.11.2015 06:00","0","n/e","n/e","234","n/e","n/e","215","n/e","n/e"
"05.11.2015 06:00 - 05.11.2015 07:00","0","n/e","n/e","219","n/e","n/e","219","n/e","n/e"
"05.11.2015 07:00 - 05.11.2015 08:00","2","n/e","n/e","192","n/e","n/e","227","n/e","n/e"
"05.11.2015 08:00 - 05.11.2015 09:00","83","n/e","n/e","189","n/e","n/e","237","n/e","n/e"
"05.11.2015 09:00 - 05.11.2015 10:00","202","n/e","n/e","200","n/e","n/e","244","n/e","n/e"
"05.11.2015 10:00 - 05.11.2015 11:00","288","n/e","n/e","217","n/e","n/e","241","n/e","n/e"
"05.11.2015 11:00 - 05.11.2015 12:00","296","n/e","n/e","251","n/e","n/e","231","n/e","n/e"
"05.11.2015 12:00 - 05.11.2015 13:00","333","n/e","n/e","288","n/e","n/e","227","n/e","n/e"
"05.11.2015 13:00 - 05.11.2015 14:00","342","n/e","n/e","318","n/e","n/e","239","n/e","n/e"
"05.11.2015 14:00 - 05.11.2015 15:00","299","n/e","n/e","339","n/e","n/e","267","n/e","n/e"
"05.11.2015 15:00 - 05.11.2015 16:00","177","n/e","n/e","352","n/e","n/e","293","n/e","n/e"
"05.11.2015 16:00 - 05.11.2015 17:00","49","n/e","n/e","361","n/e","n/e","326","n/e","n/e"
"05.11.2015 17:00 - 05.11.2015 18:00","0","n/e","n/e","359","n/e","n/e","365","n/e","n/e"
"05.11.2015 18:00 - 05.11.2015 19:00","0","n/e","n/e","367","n/e","n/e","400","n/e","n/e"
"05.11.2015 19:00 - 05.11.2015 20:00","0","n/e","n/e","399","n/e","n/e","421","n/e","n/e"
"05.11.2015 20:00 - 05.11.2015 21:00","0","n/e","n/e","433","n/e","n/e","410","n/e","n/e"
"05.11.2015 21:00 - 05.11.2015 22:00","0","n/e","n/e","447","n/e","n/e","390","n/e","n/e"
"05.11.2015 22:00 - 05.11.2015 23:00","0","n/e","n/e","469","n/e","n/e","385","n/e","n/e"
"05.11.2015 23:00 - 06.11.2015 00:00","0","n/e","n/e","514","n/e","n/e","402","n/e","n/e"
"06.11.2015 00:00 - 06.11.2015 01:00","0","n/e","n/e","641","n/e","n/e","625","n/e","n/e"
"06.11.2015 01:00 - 06.11.2015 02:00","0","n/e","n/e","623","n/e","n/e","613","n/e","n/e"
"06.11.2015 02:00 - 06.11.2015 03:00","0","n/e","n/e","578","n/e","n/e","557","n/e","n/e"
"06.11.2015 03:00 - 06.11.2015 04:00","0","n/e","n/e","522","n/e","n/e","491","n/e","n/e"
"06.11.2015 04:00 - 06.11.2015 05:00","0","n/e","n/e","483","n/e","n/e","432","n/e","n/e"
"06.11.2015 05:00 - 06.11.2015 06:00","0","n/e","n/e","462","n/e","n/e","398","n/e","n/e"
"06.11.2015 06:00 - 06.11.2015 07:00","0","n/e","n/e","449","n/e","n/e","377","n/e","n/e"
"06.11.2015 07:00 - 06.11.2015 08:00","0","n/e","n/e","433","n/e","n/e","365","n/e","n/e"
"06.11.2015 08:00 - 06.11.2015 09:00","55","n/e","n/e","411","n/e","n/e","359","n/e","n/e"
"06.11.2015 09:00 - 06.11.2015 10:00","176","n/e","n/e","374","n/e","n/e","359","n/e","n/e"
"06.11.2015 10:00 - 06.11.2015 11:00","294","n/e","n/e","346","n/e","n/e","369","n/e","n/e"
"06.11.2015 11:00 - 06.11.2015 12:00","395","n/e","n/e","380","n/e","n/e","389","n/e","n/e"
"06.11.2015 12:00 - 06.11.2015 13:00","498","n/e","n/e","416","n/e","n/e","419","n/e","n/e"
"06.11.2015 13:00 - 06.11.2015 14:00","392","n/e","n/e","464","n/e","n/e","454","n/e","n/e"
"06.11.2015 14:00 - 06.11.2015 15:00","263","n/e","n/e","538","n/e","n/e","484","n/e","n/e"
"06.11.2015 15:00 - 06.11.2015 16:00","136","n/e","n/e","607","n/e","n/e","512","n/e","n/e"
"06.11.2015 16:00 - 06.11.2015 17:00","32","n/e","n/e","643","n/e","n/e","542","n/e","n/e"
"06.11.2015 17:00 - 06.11.2015 18:00","0","n/e","n/e","656","n/e","n/e","579","n/e","n/e"
"06.11.2015 18:00 - 06.11.2015 19:00","0","n/e","n/e","666","n/e","n/e","609","n/e","n/e"
"06.11.2015 19:00 - 06.11.2015 20:00","0","n/e","n/e","668","n/e","n/e","624","n/e","n/e"
"06.11.2015 20:00 - 06.11.2015 21:00","0","n/e","n/e","662","n/e","n/e","633","n/e","n/e"
"06.11.2015 21:00 - 06.11.2015 22:00","0","n/e","n/e","653","n/e","n/e","633","n/e","n/e"
"06.11.2015 22:00 - 06.11.2015 23:00","0","n/e","n/e","634","n/e","n/e","613","n/e","n/e"
"06.11.2015 23:00 - 07.11.2015 00:00","0","n/e","n/e","598","n/e","n/e","570","n/e","n/e"
"07.11.2015 00:00 - 07.11.2015 01:00","0","n/e","n/e","549","n/e","n/e","479","n/e","n/e"
"07.11.2015 01:00 - 07.11.2015 02:00","0","n/e","n/e","513","n/e","n/e","432","n/e","n/e"
"07.11.2015 02:00 - 07.11.2015 03:00","0","n/e","n/e","459","n/e","n/e","387","n/e","n/e"
"07.11.2015 03:00 - 07.11.2015 04:00","0","n/e","n/e","405","n/e","n/e","353","n/e","n/e"
"07.11.2015 04:00 - 07.11.2015 05:00","0","n/e","n/e","348","n/e","n/e","331","n/e","n/e"
"07.11.2015 05:00 - 07.11.2015 06:00","0","n/e","n/e","312","n/e","n/e","328","n/e","n/e"
"07.11.2015 06:00 - 07.11.2015 07:00","0","n/e","n/e","302","n/e","n/e","328","n/e","n/e"
"07.11.2015 07:00 - 07.11.2015 08:00","0","n/e","n/e","343","n/e","n/e","347","n/e","n/e"
"07.11.2015 08:00 - 07.11.2015 09:00","31","n/e","n/e","438","n/e","n/e","400","n/e","n/e"
"07.11.2015 09:00 - 07.11.2015 10:00","132","n/e","n/e","548","n/e","n/e","464","n/e","n/e"
"07.11.2015 10:00 - 07.11.2015 11:00","275","n/e","n/e","624","n/e","n/e","520","n/e","n/e"
"07.11.2015 11:00 - 07.11.2015 12:00","421","n/e","n/e","647","n/e","n/e","546","n/e","n/e"
"07.11.2015 12:00 - 07.11.2015 13:00","494","n/e","n/e","656","n/e","n/e","543","n/e","n/e"
"07.11.2015 13:00 - 07.11.2015 14:00","466","n/e","n/e","664","n/e","n/e","529","n/e","n/e"
"07.11.2015 14:00 - 07.11.2015 15:00","332","n/e","n/e","672","n/e","n/e","527","n/e","n/e"
"07.11.2015 15:00 - 07.11.2015 16:00","144","n/e","n/e","679","n/e","n/e","543","n/e","n/e"
"07.11.2015 16:00 - 07.11.2015 17:00","32","n/e","n/e","683","n/e","n/e","584","n/e","n/e"
"07.11.2015 17:00 - 07.11.2015 18:00","0","n/e","n/e","685","n/e","n/e","629","n/e","n/e"
"07.11.2015 18:00 - 07.11.2015 19:00","0","n/e","n/e","684","n/e","n/e","666","n/e","n/e"
"07.11.2015 19:00 - 07.11.2015 20:00","0","n/e","n/e","673","n/e","n/e","677","n/e","n/e"
"07.11.2015 20:00 - 07.11.2015 21:00","0","n/e","n/e","640","n/e","n/e","643","n/e","n/e"
"07.11.2015 21:00 - 07.11.2015 22:00","0","n/e","n/e","592","n/e","n/e","582","n/e","n/e"
"07.11.2015 22:00 - 07.11.2015 23:00","0","n/e","n/e","527","n/e","n/e","495","n/e","n/e"
"07.11.2015 23:00 - 08.11.2015 00:00","0","n/e","n/e","435","n/e","n/e","397","n/e","n/e"
"08.11.2015 00:00 - 08.11.2015 01:00","0","n/e","n/e","445","n/e","n/e","386","n/e","n/e"
"08.11.2015 01:00 - 08.11.2015 02:00","0","n/e","n/e","349","n/e","n/e","285","n/e","n/e"
"08.11.2015 02:00 - 08.11.2015 03:00","0","n/e","n/e","240","n/e","n/e","206","n/e","n/e"
"08.11.2015 03:00 - 08.11.2015 04:00","0","n/e","n/e","131","n/e","n/e","137","n/e","n/e"
"08.11.2015 04:00 - 08.11.2015 05:00","0","n/e","n/e","63","n/e","n/e","85","n/e","n/e"
"08.11.2015 05:00 - 08.11.2015 06:00","0","n/e","n/e","40","n/e","n/e","55","n/e","n/e"
"08.11.2015 06:00 - 08.11.2015 07:00","0","n/e","n/e","29","n/e","n/e","34","n/e","n/e"
"08.11.2015 07:00 - 08.11.2015 08:00","0","n/e","n/e","35","n/e","n/e","29","n/e","n/e"
"08.11.2015 08:00 - 08.11.2015 09:00","94","n/e","n/e","65","n/e","n/e","43","n/e","n/e"
"08.11.2015 09:00 - 08.11.2015 10:00","370","n/e","n/e","105","n/e","n/e","60","n/e","n/e"
"08.11.2015 10:00 - 08.11.2015 11:00","587","n/e","n/e","131","n/e","n/e","71","n/e","n/e"
"08.11.2015 11:00 - 08.11.2015 12:00","726","n/e","n/e","166","n/e","n/e","89","n/e","n/e"
"08.11.2015 12:00 - 08.11.2015 13:00","694","n/e","n/e","215","n/e","n/e","117","n/e","n/e"
"08.11.2015 13:00 - 08.11.2015 14:00","545","n/e","n/e","260","n/e","n/e","150","n/e","n/e"
"08.11.2015 14:00 - 08.11.2015 15:00","396","n/e","n/e","317","n/e","n/e","197","n/e","n/e"
"08.11.2015 15:00 - 08.11.2015 16:00","211","n/e","n/e","381","n/e","n/e","250","n/e","n/e"
"08.11.2015 16:00 - 08.11.2015 17:00","51","n/e","n/e","438","n/e","n/e","335","n/e","n/e"
"08.11.2015 17:00 - 08.11.2015 18:00","0","n/e","n/e","481","n/e","n/e","457","n/e","n/e"
"08.11.2015 18:00 - 08.11.2015 19:00","0","n/e","n/e","556","n/e","n/e","579","n/e","n/e"
"08.11.2015 19:00 - 08.11.2015 20:00","0","n/e","n/e","618","n/e","n/e","682","n/e","n/e"
"08.11.2015 20:00 - 08.11.2015 21:00","0","n/e","n/e","644","n/e","n/e","760","n/e","n/e"
"08.11.2015 21:00 - 08.11.2015 22:00","0","n/e","n/e","662","n/e","n/e","827","n/e","n/e"
"08.11.2015 22:00 - 08.11.2015 23:00","0","n/e","n/e","673","n/e","n/e","854","n/e","n/e"
"08.11.2015 23:00 - 09.11.2015 00:00","0","n/e","n/e","676","n/e","n/e","836","n/e","n/e"
"09.11.2015 00:00 - 09.11.2015 01:00","0","n/e","n/e","666","n/e","n/e","699","n/e","n/e"
"09.11.2015 01:00 - 09.11.2015 02:00","0","n/e","n/e","638","n/e","n/e","667","n/e","n/e"
"09.11.2015 02:00 - 09.11.2015 03:00","0","n/e","n/e","597","n/e","n/e","638","n/e","n/e"
"09.11.2015 03:00 - 09.11.2015 04:00","0","n/e","n/e","572","n/e","n/e","611","n/e","n/e"
"09.11.2015 04:00 - 09.11.2015 05:00","0","n/e","n/e","532","n/e","n/e","584","n/e","n/e"
"09.11.2015 05:00 - 09.11.2015 06:00","0","n/e","n/e","470","n/e","n/e","553","n/e","n/e"
"09.11.2015 06:00 - 09.11.2015 07:00","0","n/e","n/e","443","n/e","n/e","519","n/e","n/e"
"09.11.2015 07:00 - 09.11.2015 08:00","0","n/e","n/e","469","n/e","n/e","483","n/e","n/e"
"09.11.2015 08:00 - 09.11.2015 09:00","131","n/e","n/e","507","n/e","n/e","468","n/e","n/e"
"09.11.2015 09:00 - 09.11.2015 10:00","382","n/e","n/e","574","n/e","n/e","467","n/e","n/e"
"09.11.2015 10:00 - 09.11.2015 11:00","547","n/e","n/e","611","n/e","n/e","501","n/e","n/e"
"09.11.2015 11:00 - 09.11.2015 12:00","616","n/e","n/e","628","n/e","n/e","567","n/e","n/e"
"09.11.2015 12:00 - 09.11.2015 13:00","566","n/e","n/e","652","n/e","n/e","632","n/e","n/e"
"09.11.2015 13:00 - 09.11.2015 14:00","482","n/e","n/e","674","n/e","n/e","679","n/e","n/e"
"09.11.2015 14:00 - 09.11.2015 15:00","332","n/e","n/e","679","n/e","n/e","674","n/e","n/e"
"09.11.2015 15:00 - 09.11.2015 16:00","157","n/e","n/e","682","n/e","n/e","643","n/e","n/e"
