"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|BE","Generation - Solar  [MW] Intraday / BZN|BE","Generation - Solar  [MW] Current / BZN|BE","Generation - Wind Offshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Offshore  [MW] Intraday / BZN|BE","Generation - Wind Offshore  [MW] Current / BZN|BE","Generation - Wind Onshore  [MW] Day Ahead/ BZN|BE","Generation - Wind Onshore  [MW] Intraday / BZN|BE","Generation - Wind Onshore  [MW] Current / BZN|BE"
"10.01.2016 15:00 - 10.01.2016 16:00","229","n/e","n/e","601","n/e","n/e","623","n/e","n/e"
"10.01.2016 16:00 - 10.01.2016 17:00","51","n/e","n/e","582","n/e","n/e","556","n/e","n/e"
"10.01.2016 17:00 - 10.01.2016 18:00","0","n/e","n/e","564","n/e","n/e","515","n/e","n/e"
"10.01.2016 18:00 - 10.01.2016 19:00","0","n/e","n/e","550","n/e","n/e","507","n/e","n/e"
"10.01.2016 19:00 - 10.01.2016 20:00","0","n/e","n/e","540","n/e","n/e","516","n/e","n/e"
"10.01.2016 20:00 - 10.01.2016 21:00","0","n/e","n/e","537","n/e","n/e","526","n/e","n/e"
"10.01.2016 21:00 - 10.01.2016 22:00","0","n/e","n/e","537","n/e","n/e","543","n/e","n/e"
"10.01.2016 22:00 - 10.01.2016 23:00","0","n/e","n/e","541","n/e","n/e","565","n/e","n/e"
"10.01.2016 23:00 - 11.01.2016 00:00","0","n/e","n/e","548","n/e","n/e","586","n/e","n/e"
"11.01.2016 00:00 - 11.01.2016 01:00","0","n/e","n/e","466","n/e","n/e","500","n/e","n/e"
"11.01.2016 01:00 - 11.01.2016 02:00","0","n/e","n/e","418","n/e","n/e","494","n/e","n/e"
"11.01.2016 02:00 - 11.01.2016 03:00","0","n/e","n/e","402","n/e","n/e","490","n/e","n/e"
"11.01.2016 03:00 - 11.01.2016 04:00","0","n/e","n/e","410","n/e","n/e","485","n/e","n/e"
"11.01.2016 04:00 - 11.01.2016 05:00","0","n/e","n/e","423","n/e","n/e","475","n/e","n/e"
"11.01.2016 05:00 - 11.01.2016 06:00","0","n/e","n/e","427","n/e","n/e","461","n/e","n/e"
"11.01.2016 06:00 - 11.01.2016 07:00","0","n/e","n/e","426","n/e","n/e","452","n/e","n/e"
"11.01.2016 07:00 - 11.01.2016 08:00","0","n/e","n/e","426","n/e","n/e","454","n/e","n/e"
"11.01.2016 08:00 - 11.01.2016 09:00","0","n/e","n/e","431","n/e","n/e","468","n/e","n/e"
"11.01.2016 09:00 - 11.01.2016 10:00","7","n/e","n/e","445","n/e","n/e","493","n/e","n/e"
"11.01.2016 10:00 - 11.01.2016 11:00","33","n/e","n/e","465","n/e","n/e","525","n/e","n/e"
"11.01.2016 11:00 - 11.01.2016 12:00","71","n/e","n/e","481","n/e","n/e","553","n/e","n/e"
"11.01.2016 12:00 - 11.01.2016 13:00","142","n/e","n/e","481","n/e","n/e","559","n/e","n/e"
"11.01.2016 13:00 - 11.01.2016 14:00","180","n/e","n/e","457","n/e","n/e","534","n/e","n/e"
"11.01.2016 14:00 - 11.01.2016 15:00","154","n/e","n/e","413","n/e","n/e","495","n/e","n/e"
"11.01.2016 15:00 - 11.01.2016 16:00","82","n/e","n/e","384","n/e","n/e","484","n/e","n/e"
"11.01.2016 16:00 - 11.01.2016 17:00","19","n/e","n/e","376","n/e","n/e","511","n/e","n/e"
"11.01.2016 17:00 - 11.01.2016 18:00","0","n/e","n/e","367","n/e","n/e","565","n/e","n/e"
"11.01.2016 18:00 - 11.01.2016 19:00","0","n/e","n/e","360","n/e","n/e","632","n/e","n/e"
"11.01.2016 19:00 - 11.01.2016 20:00","0","n/e","n/e","352","n/e","n/e","690","n/e","n/e"
"11.01.2016 20:00 - 11.01.2016 21:00","0","n/e","n/e","347","n/e","n/e","727","n/e","n/e"
"11.01.2016 21:00 - 11.01.2016 22:00","0","n/e","n/e","354","n/e","n/e","742","n/e","n/e"
"11.01.2016 22:00 - 11.01.2016 23:00","0","n/e","n/e","345","n/e","n/e","733","n/e","n/e"
"11.01.2016 23:00 - 12.01.2016 00:00","0","n/e","n/e","322","n/e","n/e","704","n/e","n/e"
"12.01.2016 00:00 - 12.01.2016 01:00","0","n/e","n/e","309","n/e","n/e","555","n/e","n/e"
"12.01.2016 01:00 - 12.01.2016 02:00","0","n/e","n/e","296","n/e","n/e","515","n/e","n/e"
"12.01.2016 02:00 - 12.01.2016 03:00","0","n/e","n/e","298","n/e","n/e","490","n/e","n/e"
"12.01.2016 03:00 - 12.01.2016 04:00","0","n/e","n/e","324","n/e","n/e","484","n/e","n/e"
"12.01.2016 04:00 - 12.01.2016 05:00","0","n/e","n/e","372","n/e","n/e","489","n/e","n/e"
"12.01.2016 05:00 - 12.01.2016 06:00","0","n/e","n/e","436","n/e","n/e","501","n/e","n/e"
"12.01.2016 06:00 - 12.01.2016 07:00","0","n/e","n/e","508","n/e","n/e","523","n/e","n/e"
"12.01.2016 07:00 - 12.01.2016 08:00","0","n/e","n/e","563","n/e","n/e","552","n/e","n/e"
"12.01.2016 08:00 - 12.01.2016 09:00","1","n/e","n/e","594","n/e","n/e","593","n/e","n/e"
"12.01.2016 09:00 - 12.01.2016 10:00","87","n/e","n/e","612","n/e","n/e","651","n/e","n/e"
"12.01.2016 10:00 - 12.01.2016 11:00","264","n/e","n/e","623","n/e","n/e","713","n/e","n/e"
"12.01.2016 11:00 - 12.01.2016 12:00","415","n/e","n/e","631","n/e","n/e","769","n/e","n/e"
"12.01.2016 12:00 - 12.01.2016 13:00","499","n/e","n/e","637","n/e","n/e","809","n/e","n/e"
"12.01.2016 13:00 - 12.01.2016 14:00","513","n/e","n/e","643","n/e","n/e","827","n/e","n/e"
"12.01.2016 14:00 - 12.01.2016 15:00","448","n/e","n/e","648","n/e","n/e","825","n/e","n/e"
"12.01.2016 15:00 - 12.01.2016 16:00","281","n/e","n/e","649","n/e","n/e","813","n/e","n/e"
"12.01.2016 16:00 - 12.01.2016 17:00","68","n/e","n/e","645","n/e","n/e","804","n/e","n/e"
"12.01.2016 17:00 - 12.01.2016 18:00","0","n/e","n/e","645","n/e","n/e","810","n/e","n/e"
"12.01.2016 18:00 - 12.01.2016 19:00","0","n/e","n/e","648","n/e","n/e","828","n/e","n/e"
"12.01.2016 19:00 - 12.01.2016 20:00","0","n/e","n/e","650","n/e","n/e","852","n/e","n/e"
"12.01.2016 20:00 - 12.01.2016 21:00","0","n/e","n/e","652","n/e","n/e","876","n/e","n/e"
"12.01.2016 21:00 - 12.01.2016 22:00","0","n/e","n/e","654","n/e","n/e","901","n/e","n/e"
"12.01.2016 22:00 - 12.01.2016 23:00","0","n/e","n/e","656","n/e","n/e","923","n/e","n/e"
"12.01.2016 23:00 - 13.01.2016 00:00","0","n/e","n/e","656","n/e","n/e","940","n/e","n/e"
"13.01.2016 00:00 - 13.01.2016 01:00","0","n/e","n/e","653","n/e","n/e","980","n/e","n/e"
"13.01.2016 01:00 - 13.01.2016 02:00","0","n/e","n/e","654","n/e","n/e","998","n/e","n/e"
"13.01.2016 02:00 - 13.01.2016 03:00","0","n/e","n/e","654","n/e","n/e","1014","n/e","n/e"
"13.01.2016 03:00 - 13.01.2016 04:00","0","n/e","n/e","653","n/e","n/e","1021","n/e","n/e"
"13.01.2016 04:00 - 13.01.2016 05:00","0","n/e","n/e","648","n/e","n/e","1007","n/e","n/e"
"13.01.2016 05:00 - 13.01.2016 06:00","0","n/e","n/e","640","n/e","n/e","968","n/e","n/e"
"13.01.2016 06:00 - 13.01.2016 07:00","0","n/e","n/e","630","n/e","n/e","914","n/e","n/e"
"13.01.2016 07:00 - 13.01.2016 08:00","0","n/e","n/e","621","n/e","n/e","851","n/e","n/e"
"13.01.2016 08:00 - 13.01.2016 09:00","1","n/e","n/e","615","n/e","n/e","788","n/e","n/e"
"13.01.2016 09:00 - 13.01.2016 10:00","50","n/e","n/e","611","n/e","n/e","739","n/e","n/e"
"13.01.2016 10:00 - 13.01.2016 11:00","141","n/e","n/e","604","n/e","n/e","710","n/e","n/e"
"13.01.2016 11:00 - 13.01.2016 12:00","235","n/e","n/e","590","n/e","n/e","694","n/e","n/e"
"13.01.2016 12:00 - 13.01.2016 13:00","331","n/e","n/e","571","n/e","n/e","673","n/e","n/e"
"13.01.2016 13:00 - 13.01.2016 14:00","390","n/e","n/e","541","n/e","n/e","630","n/e","n/e"
"13.01.2016 14:00 - 13.01.2016 15:00","367","n/e","n/e","493","n/e","n/e","560","n/e","n/e"
"13.01.2016 15:00 - 13.01.2016 16:00","229","n/e","n/e","421","n/e","n/e","479","n/e","n/e"
"13.01.2016 16:00 - 13.01.2016 17:00","61","n/e","n/e","341","n/e","n/e","415","n/e","n/e"
"13.01.2016 17:00 - 13.01.2016 18:00","0","n/e","n/e","281","n/e","n/e","386","n/e","n/e"
"13.01.2016 18:00 - 13.01.2016 19:00","0","n/e","n/e","263","n/e","n/e","397","n/e","n/e"
"13.01.2016 19:00 - 13.01.2016 20:00","0","n/e","n/e","300","n/e","n/e","433","n/e","n/e"
"13.01.2016 20:00 - 13.01.2016 21:00","0","n/e","n/e","376","n/e","n/e","471","n/e","n/e"
"13.01.2016 21:00 - 13.01.2016 22:00","0","n/e","n/e","456","n/e","n/e","507","n/e","n/e"
"13.01.2016 22:00 - 13.01.2016 23:00","0","n/e","n/e","515","n/e","n/e","542","n/e","n/e"
"13.01.2016 23:00 - 14.01.2016 00:00","0","n/e","n/e","549","n/e","n/e","576","n/e","n/e"
"14.01.2016 00:00 - 14.01.2016 01:00","0","n/e","n/e","561","n/e","n/e","552","n/e","n/e"
"14.01.2016 01:00 - 14.01.2016 02:00","0","n/e","n/e","605","n/e","n/e","591","n/e","n/e"
"14.01.2016 02:00 - 14.01.2016 03:00","0","n/e","n/e","636","n/e","n/e","631","n/e","n/e"
"14.01.2016 03:00 - 14.01.2016 04:00","0","n/e","n/e","642","n/e","n/e","676","n/e","n/e"
"14.01.2016 04:00 - 14.01.2016 05:00","0","n/e","n/e","601","n/e","n/e","730","n/e","n/e"
"14.01.2016 05:00 - 14.01.2016 06:00","0","n/e","n/e","540","n/e","n/e","784","n/e","n/e"
"14.01.2016 06:00 - 14.01.2016 07:00","0","n/e","n/e","538","n/e","n/e","817","n/e","n/e"
"14.01.2016 07:00 - 14.01.2016 08:00","0","n/e","n/e","566","n/e","n/e","810","n/e","n/e"
"14.01.2016 08:00 - 14.01.2016 09:00","1","n/e","n/e","555","n/e","n/e","766","n/e","n/e"
"14.01.2016 09:00 - 14.01.2016 10:00","29","n/e","n/e","534","n/e","n/e","710","n/e","n/e"
"14.01.2016 10:00 - 14.01.2016 11:00","119","n/e","n/e","536","n/e","n/e","658","n/e","n/e"
"14.01.2016 11:00 - 14.01.2016 12:00","219","n/e","n/e","547","n/e","n/e","615","n/e","n/e"
"14.01.2016 12:00 - 14.01.2016 13:00","343","n/e","n/e","556","n/e","n/e","583","n/e","n/e"
"14.01.2016 13:00 - 14.01.2016 14:00","403","n/e","n/e","562","n/e","n/e","562","n/e","n/e"
"14.01.2016 14:00 - 14.01.2016 15:00","358","n/e","n/e","567","n/e","n/e","553","n/e","n/e"
"14.01.2016 15:00 - 14.01.2016 16:00","210","n/e","n/e","569","n/e","n/e","559","n/e","n/e"
"14.01.2016 16:00 - 14.01.2016 17:00","57","n/e","n/e","569","n/e","n/e","581","n/e","n/e"
"14.01.2016 17:00 - 14.01.2016 18:00","0","n/e","n/e","573","n/e","n/e","619","n/e","n/e"
"14.01.2016 18:00 - 14.01.2016 19:00","0","n/e","n/e","584","n/e","n/e","663","n/e","n/e"
"14.01.2016 19:00 - 14.01.2016 20:00","0","n/e","n/e","600","n/e","n/e","704","n/e","n/e"
"14.01.2016 20:00 - 14.01.2016 21:00","0","n/e","n/e","614","n/e","n/e","749","n/e","n/e"
"14.01.2016 21:00 - 14.01.2016 22:00","0","n/e","n/e","608","n/e","n/e","793","n/e","n/e"
"14.01.2016 22:00 - 14.01.2016 23:00","0","n/e","n/e","582","n/e","n/e","821","n/e","n/e"
"14.01.2016 23:00 - 15.01.2016 00:00","0","n/e","n/e","570","n/e","n/e","836","n/e","n/e"
"15.01.2016 00:00 - 15.01.2016 01:00","0","n/e","n/e","686","n/e","n/e","1050","n/e","n/e"
"15.01.2016 01:00 - 15.01.2016 02:00","0","n/e","n/e","684","n/e","n/e","1064","n/e","n/e"
"15.01.2016 02:00 - 15.01.2016 03:00","0","n/e","n/e","683","n/e","n/e","1092","n/e","n/e"
"15.01.2016 03:00 - 15.01.2016 04:00","0","n/e","n/e","680","n/e","n/e","1113","n/e","n/e"
"15.01.2016 04:00 - 15.01.2016 05:00","0","n/e","n/e","675","n/e","n/e","1110","n/e","n/e"
"15.01.2016 05:00 - 15.01.2016 06:00","0","n/e","n/e","670","n/e","n/e","1088","n/e","n/e"
"15.01.2016 06:00 - 15.01.2016 07:00","0","n/e","n/e","667","n/e","n/e","1047","n/e","n/e"
"15.01.2016 07:00 - 15.01.2016 08:00","0","n/e","n/e","665","n/e","n/e","993","n/e","n/e"
"15.01.2016 08:00 - 15.01.2016 09:00","0","n/e","n/e","660","n/e","n/e","939","n/e","n/e"
"15.01.2016 09:00 - 15.01.2016 10:00","18","n/e","n/e","653","n/e","n/e","893","n/e","n/e"
"15.01.2016 10:00 - 15.01.2016 11:00","76","n/e","n/e","645","n/e","n/e","864","n/e","n/e"
"15.01.2016 11:00 - 15.01.2016 12:00","144","n/e","n/e","637","n/e","n/e","849","n/e","n/e"
"15.01.2016 12:00 - 15.01.2016 13:00","180","n/e","n/e","628","n/e","n/e","838","n/e","n/e"
"15.01.2016 13:00 - 15.01.2016 14:00","182","n/e","n/e","618","n/e","n/e","823","n/e","n/e"
"15.01.2016 14:00 - 15.01.2016 15:00","145","n/e","n/e","606","n/e","n/e","797","n/e","n/e"
"15.01.2016 15:00 - 15.01.2016 16:00","86","n/e","n/e","590","n/e","n/e","757","n/e","n/e"
"15.01.2016 16:00 - 15.01.2016 17:00","23","n/e","n/e","568","n/e","n/e","697","n/e","n/e"
"15.01.2016 17:00 - 15.01.2016 18:00","0","n/e","n/e","537","n/e","n/e","623","n/e","n/e"
"15.01.2016 18:00 - 15.01.2016 19:00","0","n/e","n/e","498","n/e","n/e","547","n/e","n/e"
"15.01.2016 19:00 - 15.01.2016 20:00","0","n/e","n/e","451","n/e","n/e","474","n/e","n/e"
"15.01.2016 20:00 - 15.01.2016 21:00","0","n/e","n/e","400","n/e","n/e","409","n/e","n/e"
"15.01.2016 21:00 - 15.01.2016 22:00","0","n/e","n/e","349","n/e","n/e","352","n/e","n/e"
"15.01.2016 22:00 - 15.01.2016 23:00","0","n/e","n/e","297","n/e","n/e","301","n/e","n/e"
"15.01.2016 23:00 - 16.01.2016 00:00","0","n/e","n/e","249","n/e","n/e","256","n/e","n/e"
"16.01.2016 00:00 - 16.01.2016 01:00","0","n/e","n/e","347","n/e","n/e","197","n/e","n/e"
"16.01.2016 01:00 - 16.01.2016 02:00","0","n/e","n/e","330","n/e","n/e","186","n/e","n/e"
"16.01.2016 02:00 - 16.01.2016 03:00","0","n/e","n/e","356","n/e","n/e","189","n/e","n/e"
"16.01.2016 03:00 - 16.01.2016 04:00","0","n/e","n/e","414","n/e","n/e","202","n/e","n/e"
"16.01.2016 04:00 - 16.01.2016 05:00","0","n/e","n/e","488","n/e","n/e","223","n/e","n/e"
"16.01.2016 05:00 - 16.01.2016 06:00","0","n/e","n/e","552","n/e","n/e","251","n/e","n/e"
"16.01.2016 06:00 - 16.01.2016 07:00","0","n/e","n/e","595","n/e","n/e","286","n/e","n/e"
"16.01.2016 07:00 - 16.01.2016 08:00","0","n/e","n/e","610","n/e","n/e","325","n/e","n/e"
"16.01.2016 08:00 - 16.01.2016 09:00","1","n/e","n/e","603","n/e","n/e","369","n/e","n/e"
"16.01.2016 09:00 - 16.01.2016 10:00","106","n/e","n/e","598","n/e","n/e","407","n/e","n/e"
"16.01.2016 10:00 - 16.01.2016 11:00","374","n/e","n/e","600","n/e","n/e","419","n/e","n/e"
"16.01.2016 11:00 - 16.01.2016 12:00","603","n/e","n/e","605","n/e","n/e","433","n/e","n/e"
"16.01.2016 12:00 - 16.01.2016 13:00","670","n/e","n/e","616","n/e","n/e","474","n/e","n/e"
"16.01.2016 13:00 - 16.01.2016 14:00","666","n/e","n/e","623","n/e","n/e","499","n/e","n/e"
"16.01.2016 14:00 - 16.01.2016 15:00","561","n/e","n/e","607","n/e","n/e","496","n/e","n/e"
"16.01.2016 15:00 - 16.01.2016 16:00","361","n/e","n/e","576","n/e","n/e","486","n/e","n/e"
"16.01.2016 16:00 - 16.01.2016 17:00","101","n/e","n/e","552","n/e","n/e","453","n/e","n/e"
"16.01.2016 17:00 - 16.01.2016 18:00","0","n/e","n/e","541","n/e","n/e","393","n/e","n/e"
"16.01.2016 18:00 - 16.01.2016 19:00","0","n/e","n/e","537","n/e","n/e","335","n/e","n/e"
"16.01.2016 19:00 - 16.01.2016 20:00","0","n/e","n/e","535","n/e","n/e","306","n/e","n/e"
"16.01.2016 20:00 - 16.01.2016 21:00","0","n/e","n/e","535","n/e","n/e","308","n/e","n/e"
"16.01.2016 21:00 - 16.01.2016 22:00","0","n/e","n/e","534","n/e","n/e","331","n/e","n/e"
"16.01.2016 22:00 - 16.01.2016 23:00","0","n/e","n/e","526","n/e","n/e","354","n/e","n/e"
"16.01.2016 23:00 - 17.01.2016 00:00","0","n/e","n/e","512","n/e","n/e","367","n/e","n/e"
"17.01.2016 00:00 - 17.01.2016 01:00","0","n/e","n/e","392","n/e","n/e","347","n/e","n/e"
"17.01.2016 01:00 - 17.01.2016 02:00","0","n/e","n/e","356","n/e","n/e","326","n/e","n/e"
"17.01.2016 02:00 - 17.01.2016 03:00","0","n/e","n/e","318","n/e","n/e","299","n/e","n/e"
"17.01.2016 03:00 - 17.01.2016 04:00","0","n/e","n/e","282","n/e","n/e","270","n/e","n/e"
"17.01.2016 04:00 - 17.01.2016 05:00","0","n/e","n/e","245","n/e","n/e","235","n/e","n/e"
"17.01.2016 05:00 - 17.01.2016 06:00","0","n/e","n/e","210","n/e","n/e","198","n/e","n/e"
"17.01.2016 06:00 - 17.01.2016 07:00","0","n/e","n/e","176","n/e","n/e","167","n/e","n/e"
"17.01.2016 07:00 - 17.01.2016 08:00","0","n/e","n/e","142","n/e","n/e","139","n/e","n/e"
"17.01.2016 08:00 - 17.01.2016 09:00","2","n/e","n/e","109","n/e","n/e","111","n/e","n/e"
"17.01.2016 09:00 - 17.01.2016 10:00","122","n/e","n/e","77","n/e","n/e","86","n/e","n/e"
"17.01.2016 10:00 - 17.01.2016 11:00","424","n/e","n/e","51","n/e","n/e","65","n/e","n/e"
"17.01.2016 11:00 - 17.01.2016 12:00","799","n/e","n/e","34","n/e","n/e","44","n/e","n/e"
"17.01.2016 12:00 - 17.01.2016 13:00","1043","n/e","n/e","24","n/e","n/e","31","n/e","n/e"
"17.01.2016 13:00 - 17.01.2016 14:00","1032","n/e","n/e","18","n/e","n/e","24","n/e","n/e"
"17.01.2016 14:00 - 17.01.2016 15:00","791","n/e","n/e","14","n/e","n/e","19","n/e","n/e"
"17.01.2016 15:00 - 17.01.2016 16:00","485","n/e","n/e","14","n/e","n/e","16","n/e","n/e"
"17.01.2016 16:00 - 17.01.2016 17:00","130","n/e","n/e","16","n/e","n/e","15","n/e","n/e"
"17.01.2016 17:00 - 17.01.2016 18:00","0","n/e","n/e","21","n/e","n/e","18","n/e","n/e"
"17.01.2016 18:00 - 17.01.2016 19:00","0","n/e","n/e","30","n/e","n/e","25","n/e","n/e"
"17.01.2016 19:00 - 17.01.2016 20:00","0","n/e","n/e","45","n/e","n/e","36","n/e","n/e"
"17.01.2016 20:00 - 17.01.2016 21:00","0","n/e","n/e","67","n/e","n/e","54","n/e","n/e"
"17.01.2016 21:00 - 17.01.2016 22:00","0","n/e","n/e","96","n/e","n/e","79","n/e","n/e"
"17.01.2016 22:00 - 17.01.2016 23:00","0","n/e","n/e","128","n/e","n/e","108","n/e","n/e"
"17.01.2016 23:00 - 18.01.2016 00:00","0","n/e","n/e","159","n/e","n/e","136","n/e","n/e"
"18.01.2016 00:00 - 18.01.2016 01:00","0","n/e","n/e","242","n/e","n/e","216","n/e","n/e"
"18.01.2016 01:00 - 18.01.2016 02:00","0","n/e","n/e","259","n/e","n/e","237","n/e","n/e"
"18.01.2016 02:00 - 18.01.2016 03:00","0","n/e","n/e","266","n/e","n/e","246","n/e","n/e"
"18.01.2016 03:00 - 18.01.2016 04:00","0","n/e","n/e","267","n/e","n/e","251","n/e","n/e"
"18.01.2016 04:00 - 18.01.2016 05:00","0","n/e","n/e","266","n/e","n/e","254","n/e","n/e"
"18.01.2016 05:00 - 18.01.2016 06:00","0","n/e","n/e","267","n/e","n/e","257","n/e","n/e"
"18.01.2016 06:00 - 18.01.2016 07:00","0","n/e","n/e","275","n/e","n/e","263","n/e","n/e"
"18.01.2016 07:00 - 18.01.2016 08:00","0","n/e","n/e","288","n/e","n/e","272","n/e","n/e"
"18.01.2016 08:00 - 18.01.2016 09:00","7","n/e","n/e","301","n/e","n/e","280","n/e","n/e"
"18.01.2016 09:00 - 18.01.2016 10:00","170","n/e","n/e","304","n/e","n/e","277","n/e","n/e"
"18.01.2016 10:00 - 18.01.2016 11:00","462","n/e","n/e","290","n/e","n/e","253","n/e","n/e"
"18.01.2016 11:00 - 18.01.2016 12:00","692","n/e","n/e","258","n/e","n/e","212","n/e","n/e"
"18.01.2016 12:00 - 18.01.2016 13:00","815","n/e","n/e","218","n/e","n/e","172","n/e","n/e"
"18.01.2016 13:00 - 18.01.2016 14:00","808","n/e","n/e","180","n/e","n/e","146","n/e","n/e"
"18.01.2016 14:00 - 18.01.2016 15:00","672","n/e","n/e","149","n/e","n/e","141","n/e","n/e"
"18.01.2016 15:00 - 18.01.2016 16:00","430","n/e","n/e","130","n/e","n/e","153","n/e","n/e"
"18.01.2016 16:00 - 18.01.2016 17:00","126","n/e","n/e","129","n/e","n/e","177","n/e","n/e"
"18.01.2016 17:00 - 18.01.2016 18:00","0","n/e","n/e","142","n/e","n/e","207","n/e","n/e"
"18.01.2016 18:00 - 18.01.2016 19:00","0","n/e","n/e","158","n/e","n/e","234","n/e","n/e"
"18.01.2016 19:00 - 18.01.2016 20:00","0","n/e","n/e","164","n/e","n/e","247","n/e","n/e"
"18.01.2016 20:00 - 18.01.2016 21:00","0","n/e","n/e","159","n/e","n/e","244","n/e","n/e"
"18.01.2016 21:00 - 18.01.2016 22:00","0","n/e","n/e","143","n/e","n/e","232","n/e","n/e"
"18.01.2016 22:00 - 18.01.2016 23:00","0","n/e","n/e","122","n/e","n/e","215","n/e","n/e"
"18.01.2016 23:00 - 19.01.2016 00:00","0","n/e","n/e","99","n/e","n/e","195","n/e","n/e"
"19.01.2016 00:00 - 19.01.2016 01:00","0","n/e","n/e","34","n/e","n/e","119","n/e","n/e"
"19.01.2016 01:00 - 19.01.2016 02:00","0","n/e","n/e","22","n/e","n/e","92","n/e","n/e"
"19.01.2016 02:00 - 19.01.2016 03:00","0","n/e","n/e","15","n/e","n/e","73","n/e","n/e"
"19.01.2016 03:00 - 19.01.2016 04:00","0","n/e","n/e","11","n/e","n/e","57","n/e","n/e"
"19.01.2016 04:00 - 19.01.2016 05:00","0","n/e","n/e","8","n/e","n/e","43","n/e","n/e"
"19.01.2016 05:00 - 19.01.2016 06:00","0","n/e","n/e","7","n/e","n/e","32","n/e","n/e"
"19.01.2016 06:00 - 19.01.2016 07:00","0","n/e","n/e","6","n/e","n/e","23","n/e","n/e"
"19.01.2016 07:00 - 19.01.2016 08:00","0","n/e","n/e","5","n/e","n/e","18","n/e","n/e"
"19.01.2016 08:00 - 19.01.2016 09:00","6","n/e","n/e","5","n/e","n/e","14","n/e","n/e"
"19.01.2016 09:00 - 19.01.2016 10:00","188","n/e","n/e","5","n/e","n/e","11","n/e","n/e"
"19.01.2016 10:00 - 19.01.2016 11:00","572","n/e","n/e","5","n/e","n/e","10","n/e","n/e"
"19.01.2016 11:00 - 19.01.2016 12:00","943","n/e","n/e","6","n/e","n/e","8","n/e","n/e"
"19.01.2016 12:00 - 19.01.2016 13:00","1157","n/e","n/e","6","n/e","n/e","6","n/e","n/e"
"19.01.2016 13:00 - 19.01.2016 14:00","1135","n/e","n/e","7","n/e","n/e","5","n/e","n/e"
"19.01.2016 14:00 - 19.01.2016 15:00","882","n/e","n/e","8","n/e","n/e","5","n/e","n/e"
"19.01.2016 15:00 - 19.01.2016 16:00","514","n/e","n/e","9","n/e","n/e","6","n/e","n/e"
"19.01.2016 16:00 - 19.01.2016 17:00","138","n/e","n/e","12","n/e","n/e","8","n/e","n/e"
"19.01.2016 17:00 - 19.01.2016 18:00","1","n/e","n/e","17","n/e","n/e","12","n/e","n/e"
"19.01.2016 18:00 - 19.01.2016 19:00","0","n/e","n/e","25","n/e","n/e","16","n/e","n/e"
"19.01.2016 19:00 - 19.01.2016 20:00","0","n/e","n/e","31","n/e","n/e","21","n/e","n/e"
"19.01.2016 20:00 - 19.01.2016 21:00","0","n/e","n/e","34","n/e","n/e","25","n/e","n/e"
"19.01.2016 21:00 - 19.01.2016 22:00","0","n/e","n/e","37","n/e","n/e","31","n/e","n/e"
"19.01.2016 22:00 - 19.01.2016 23:00","0","n/e","n/e","40","n/e","n/e","37","n/e","n/e"
"19.01.2016 23:00 - 20.01.2016 00:00","0","n/e","n/e","47","n/e","n/e","44","n/e","n/e"
"20.01.2016 00:00 - 20.01.2016 01:00","0","n/e","n/e","27","n/e","n/e","69","n/e","n/e"
"20.01.2016 01:00 - 20.01.2016 02:00","0","n/e","n/e","31","n/e","n/e","80","n/e","n/e"
"20.01.2016 02:00 - 20.01.2016 03:00","0","n/e","n/e","34","n/e","n/e","84","n/e","n/e"
"20.01.2016 03:00 - 20.01.2016 04:00","0","n/e","n/e","37","n/e","n/e","81","n/e","n/e"
"20.01.2016 04:00 - 20.01.2016 05:00","0","n/e","n/e","36","n/e","n/e","73","n/e","n/e"
"20.01.2016 05:00 - 20.01.2016 06:00","0","n/e","n/e","32","n/e","n/e","64","n/e","n/e"
"20.01.2016 06:00 - 20.01.2016 07:00","0","n/e","n/e","35","n/e","n/e","57","n/e","n/e"
"20.01.2016 07:00 - 20.01.2016 08:00","0","n/e","n/e","41","n/e","n/e","52","n/e","n/e"
"20.01.2016 08:00 - 20.01.2016 09:00","1","n/e","n/e","44","n/e","n/e","50","n/e","n/e"
"20.01.2016 09:00 - 20.01.2016 10:00","49","n/e","n/e","42","n/e","n/e","50","n/e","n/e"
"20.01.2016 10:00 - 20.01.2016 11:00","158","n/e","n/e","38","n/e","n/e","48","n/e","n/e"
"20.01.2016 11:00 - 20.01.2016 12:00","278","n/e","n/e","33","n/e","n/e","42","n/e","n/e"
"20.01.2016 12:00 - 20.01.2016 13:00","368","n/e","n/e","29","n/e","n/e","39","n/e","n/e"
"20.01.2016 13:00 - 20.01.2016 14:00","400","n/e","n/e","28","n/e","n/e","36","n/e","n/e"
"20.01.2016 14:00 - 20.01.2016 15:00","341","n/e","n/e","27","n/e","n/e","35","n/e","n/e"
"20.01.2016 15:00 - 20.01.2016 16:00","196","n/e","n/e","28","n/e","n/e","35","n/e","n/e"
"20.01.2016 16:00 - 20.01.2016 17:00","59","n/e","n/e","30","n/e","n/e","37","n/e","n/e"
"20.01.2016 17:00 - 20.01.2016 18:00","0","n/e","n/e","34","n/e","n/e","40","n/e","n/e"
"20.01.2016 18:00 - 20.01.2016 19:00","0","n/e","n/e","38","n/e","n/e","42","n/e","n/e"
"20.01.2016 19:00 - 20.01.2016 20:00","0","n/e","n/e","36","n/e","n/e","40","n/e","n/e"
